,restaurant,score,sentence,sentiment,polarity,positive,negative,neutral
744,Rosalita's Cantina,5,"The Cadillac Fajitas have the most amazing flavor. The dish is one of the pricier ones on the menu, but it's enough food for 2-3 people to share. Best fajitas I've ever eaten. Shrimp, scallops, steak, bacon, and chile con queso with onions and peppers, plus the usual fajita extras--tortillas, beans, cheese, salsa, etc. Highly recommend it.",0.335,0.4983333333333333,0,0,1
745,Rosalita's Cantina,5,"I really like this Tex-Mex restaurant. Great. Comfortable interior, sidewalk seating, and (my fav) a very pleasant patio that's heaven in the spring. Ingredients are fresh, prepared well, with the standard menu. Prices are reasonable, and the service is typically good. Recently our server was Summer, who did a fantastic job!",0.40533333333333327,0.56,0,0,1
746,Rosalita's Cantina,4,"Food was good but staff was not friendly at all. Service with attitude is not good for any business. I wouldn’t go back again.
I’m super sorry 😞",-0.0006944444444444512,0.5611111111111111,0,1,1
747,Rosalita's Cantina,5,The food was wonderful along with the atmosphere the servings were plentiful two people could share one order and the drinks were out of this world they're especially blueberry margaritas,0.5,1.0,0,0,1
748,Rosalita's Cantina,3,Just dipped in for a few beers and chips and salsa...cook bar space..great bartender..decent vibe..will go back for food and a great spot over all!,0.26666666666666666,0.2833333333333333,0,0,1
749,Rosalita's Cantina,5,"It's been a while since I've been here, man it's as great as I remember!
Finding places that can accommodate a walk in table of 8 or 9 at a time can be challenging...
They have a huge patio, amazing food, & a super friendly staff.  José took great care of us! Thanks for splitting up the checks. 🤓
Thanks for a great night out!
A+++
-314 BikeLife 🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️",0.5608333333333334,0.6616666666666667,1,0,1
750,Rosalita's Cantina,3,"We requested a booth they declined set us at a table only to find someone else getting set at a booth a few minutes later floor was dirty under our table napkins crumbs straws. However an employee did come back to sweep.
Had the carne asada quesadilla it was very good but the carne asada tacos were very salty. Chips and queso were very delicious the perfect chips.",0.2566666666666666,0.5533333333333333,0,0,1
751,Rosalita's Cantina,2,"I had chicken quesadilla. Three of us ladies could've shared one. Good was not spectacular, service was ok.  Had to keep asking for refills",0.075,0.7375,0,0,1
752,Rosalita's Cantina,5,"Great tasting food , friendly and fast service we were in and out in less than an hour. Street tacos are awesome!!",0.4416666666666666,0.5833333333333334,0,0,1
753,Hooters,1,"Very disappointed. My partner & I waited 35-40mins on food. When the food finally arrived it was not hot,just warm. The restaurant was extremely hot,the ceiling fans didn’t help at all. I saw the biggest cockroach running so fast on the floor. The waiter was creeped out. We told her to place a paper cup on it,to keep it from running all over the place. She said that was out of her pay rate🤷🏽‍♀️I didn’t blame her. Sure I won’t be returning.",0.03333333333333332,0.8439814814814813,0,0,1
754,Hooters,3,"Tough one to rate.  Bartender was nice and friendly.  Wings and fries were quick and delicious.

Downside though was all the out of stocks.  Two tap beers out.  No Jack Daniels.  No Crown Royal.  Finally had to settle for Jim & Coke.",0.31990740740740736,0.8055555555555557,0,0,1
755,Hooters,1,"This was the worst experience I ever had. Took a minute to be seated. The waitress couldn't remember to bring back stuff that we ordered.
Tried to give them another shot but that was worst than the 1st time. This time they said it was an 1 hour wait to be seated . Waited an hour went back in cause we wasn't called and was told it was 25 to 45 minute wait. I told them I had already been waiting for an hour and I was told that the kitchen was back up so they weren't seating anyone else so that the kitchen could catch up. I got there at 1 and at 2:10 I was told this. I also was told that more waitresses would be in at 3. Nonetheless I LEFT.
OH BY THE WAY THIS WAS DURING S CONVENTION",-0.21428571428571427,0.35714285714285715,0,1,1
756,Hooters,2,Walked in the rain to get here the hostess told us there was a 30 minute wait cause there was only 2 girls working the floor it was exactly 10pm on a Saturday during Fair St.louis. I give 2 stars for the hostess honesty. I forgot to mention the restrooms were out of order if they weren't out of order I may have been able to give an extra star,0.29,0.575,0,0,1
757,Hooters,1,I went to Kierner Plaza (St. Louis ) location to  have a few beers and a sandwich. Walked in got my table place the order watch my beer get poured and 15 minutes later it was picked up off the bar by the waitress after sitting there she then grabbed a spoon off the bar and stirred my beer. When I asked for a new beer she got incredibly hostile told me she’s only one person and what do I expect. I told her I wasn’t going to except that beer and I walked out. She continued to yell at me as I walked away I will never ever visit this location again,0.1672727272727273,0.4909090909090909,0,0,1
758,Hooters,1,"Stopped in with family while visiting from Chicago. Every staff person had on a different cut-off top. The hostess approached and asked how many to which I replied 6. She looked puzzled and asked to confirm and I again advised a party of 6. She began to take a head count pointing out each of us and including another random person not with our party. I corrected her for a 3rd time request a table for 6. I think she thought the other black lady was with us and perhaps I forgot. After sitting at a dirty table with a view of a previous party's trash at the next table, we decided this may not be a vacation meal to be had and left. Doesn't smell like food either.",-0.05075757575757575,0.35227272727272724,0,1,1
759,Hooters,5,"Very laid back atmosphere. The waitress wasn't buggy matter of fact she only checked on us 1 time. Oh my cup of water was nasty like unfiltered tap. Which was dispensed from the soda fountain (I can only imagine how it will effect the taste of the soda, but since i didn't care for soda I'll let you find that out) I ended up asking for bottled water.",-0.16,0.6599999999999999,0,1,1
760,Hooters,1,"Worst experience ever. I felt like i was in a episode of bad girls club! These girls that work there are so unprofessional and ghetto!!! We waited over an hour for food and apparently serving TO GO customers was more important than serving people who were dining in. Manager was extremely unprofessional. The restaurant was not packed AT ALL! Their excuse was that the kitchen was “backed up” Girls there was giving a vibe like they wanted to fight. I’m from NY so i was wondering what was the problem with their attitudes. Me and my home girl were more professional than them and getting a refund was a problem. The server that was serving us was hiding from us for mad long. She Did not once check on us, give us water or tell us what was going on with our food. Very unprofessional service. Would never go back to this place and wouldn’t recommend anyone to go back! You guys got more bad reviews then good ones. Ya gotta do better!",-0.0003472222222222148,0.5074074074074074,0,1,1
